,ID_hecho,FECHA,AAAA,MM,DD,ROL,VICTIMA,SEXO,EDAD,FECHA_FALLECIMIENTO,DIA_SEMANA_x,Tiempo_Supervivencia,ID,HORA,HH,DIA_SEMANA_y,TIPO_DE_CALLE,pos x,pos y,coordenada_x,coordenada_y,ACUSADO
549,2020-0011,2020-02-12,2020,2,12.0,CONDUCTOR,MOTO,MASCULINO,31.0,2020-02-12,Miércoles,0 days,2020-0011,11:29:00,11.0,2.0,CALLE,-58.41803309,-34.61823178,104151.41161599,101223.60584703,CARGAS
550,2020-0012,2020-02-18,2020,2,18.0,PEATON,PEATON,FEMENINO,66.0,2020-02-18,Martes,0 days,2020-0012,21:00:00,21.0,1.0,CALLE,-58.40604003,-34.61783553,105251.32172099,101267.0101019,MOTO
551,2020-0013,2020-02-20,2020,2,20.0,PEATON,PEATON,FEMENINO,58.0,2020-03-03,Jueves,12 days,2020-0013,12:00:00,12.0,3.0,AVENIDA,-58.47549929,-34.57994061,98880.64164625,105472.20084776,MOTO
552,2020-0014,2020-02-27,2020,2,27.0,CONDUCTOR,MOTO,MASCULINO,,2020-02-27,Jueves,0 days,2020-0014,2:14:00,2.0,3.0,CALLE,-58.51398484,-34.61600366,95351.54075716,101470.48982187,PASAJEROS
553,2020-0015,2020-02-28,2020,2,28.0,CONDUCTOR,MOTO,MASCULINO,29.0,2020-02-28,Viernes,0 days,2020-0015,14:30:00,14.0,4.0,AVENIDA,-58.36797542,-34.62519403,108741.4823867,100448.08502809,PASAJEROS
554,2020-0016,2020-02-29,2020,2,29.0,PEATON,PEATON,MASCULINO,68.0,2020-03-09,Sábado,9 days,2020-0016,13:00:00,13.0,5.0,AVENIDA,-58.37133616,-34.59879316,108435.94625268,103377.11105009,PASAJEROS
555,2020-0017,2020-03-05,2020,3,5.0,PEATON,PEATON,MASCULINO,,2020-03-05,Jueves,0 days,2020-0017,23:00:00,23.0,3.0,AVENIDA,-58.39613805,-34.61413568,106159.7089575,101676.89316862,AUTO
556,2020-0018,2020-03-09,2020,3,9.0,CONDUCTOR,MOTO,MASCULINO,31.0,2020-03-09,Lunes,0 days,2020-0018,14:00:00,14.0,0.0,AVENIDA,-58.44903073,-34.54200276,101309.75947342,109680.73260642,OBJETO FIJO
557,2020-0019,2020-03-10,2020,3,10.0,PEATON,PEATON,FEMENINO,80.0,2020-03-10,Martes,0 days,2020-0019,21:00:00,21.0,1.0,CALLE,-58.41972364,-34.6284667,103995.88773205,100088.27591278,AUTO
558,2020-0020,2020-03-13,2020,3,13.0,PEATON,PEATON,FEMENINO,74.0,2020-03-17,Viernes,4 days,2020-0020,17:30:00,17.0,4.0,AVENIDA,-58.40571596,-34.60557123,105281.81064188,102627.51469425,MOTO
559,2020-0021,2020-03-14,2020,3,14.0,PEATON,PEATON,FEMENINO,87.0,2020-03-14,Sábado,0 days,2020-0021,16:50:00,16.0,5.0,CALLE,-58.4145159,-34.59488319,104475.21054309,103813.59469342,AUTO
560,2020-0022,2020-04-07,2020,4,7.0,PASAJERO_ACOMPAÑANTE,AUTO,MASCULINO,44.0,2020-04-07,Martes,0 days,2020-0022,6:15:00,6.0,1.0,AUTOPISTA,-58.47297505,-34.66245085,99113.17852207,96319.0672852,CARGAS
561,2020-0023,2020-04-09,2020,4,9.0,CONDUCTOR,AUTO,MASCULINO,44.0,2020-05-03,Jueves,24 days,2020-0023,18:42:00,18.0,3.0,AVENIDA,-58.35791192,-34.63695178,109662.97469484,99142.83907419,CARGAS
562,2020-0024,2020-04-24,2020,4,24.0,CONDUCTOR,AUTO,MASCULINO,53.0,2020-04-24,Viernes,0 days,2020-0024,7:58:00,7.0,4.0,CALLE,-58.50801713,-34.65177305,95900.63845367,97502.7151477,AUTO
563,2020-0025,2020-05-12,2020,5,12.0,PEATON,PEATON,MASCULINO,,2020-05-12,Martes,0 days,2020-0025,5:35:00,5.0,1.0,AVENIDA,-58.40258477,-34.60975108,105568.73999229,102163.66359236,AUTO
564,2020-0026,2020-05-17,2020,5,17.0,CONDUCTOR,MOTO,MASCULINO,28.0,2020-05-17,Domingo,0 days,,,,,,,,,,
565,2020-0027,2020-05-18,2020,5,18.0,PEATON,PEATON,MASCULINO,76.0,2020-05-18,Lunes,0 days,2020-0027,8:00:00,8.0,0.0,AVENIDA,-58.48267426,-34.68454456,98224.62123059,93867.977388,CARGAS
566,2020-0028,2020-05-19,2020,5,19.0,PEATON,PEATON,MASCULINO,91.0,2020-05-23,Martes,4 days,2020-0028,10:00:00,10.0,1.0,AVENIDA,-58.44248936,-34.60221948,101908.88028543,103000.62674037,PASAJEROS
567,2020-0029,2020-06-10,2020,6,10.0,PEATON,PEATON,MASCULINO,80.0,2020-06-12,Miércoles,2 days,2020-0029,14:00:00,14.0,2.0,GRAL PAZ,-58.52909134,-34.63886726,93967.75484753,98933.33634522,PASAJEROS
568,2020-0030,2020-06-16,2020,6,16.0,CONDUCTOR,MOTO,MASCULINO,40.0,2020-06-16,Martes,0 days,2020-0030,15:00:00,15.0,1.0,AVENIDA,-58.45158942,-34.6064658,101074.10089886,102529.69706887,MULTIPLE
569,2020-0031,2020-06-30,2020,6,30.0,CONDUCTOR,MOTO,MASCULINO,29.0,2020-06-30,Martes,0 days,2020-0031,8:00:00,8.0,1.0,AVENIDA,-58.49344309,-34.65788529,97236.89442427,96825.16279174,CARGAS
570,2020-0032,2020-07-10,2020,7,10.0,CONDUCTOR,MOTO,MASCULINO,21.0,2020-07-10,Viernes,0 days,2020-0032,23:00:00,23.0,4.0,AVENIDA,-58.44259166,-34.59635137,101899.62680853,103651.59621952,AUTO
571,2020-0033,2020-07-19,2020,7,19.0,CONDUCTOR,AUTO,MASCULINO,32.0,2020-07-19,Domingo,0 days,2020-0033,6:25:00,6.0,6.0,GRAL PAZ,-58.46743471,-34.53476874,99620.34936816,110483.29286598,OBJETO FIJO
572,2020-0034,2020-08-02,2020,8,2.0,PEATON,PEATON,FEMENINO,,2020-08-02,Domingo,0 days,2020-0034,3:20:00,3.0,6.0,CALLE,-58.41178158,-34.60922259,104725.24275395,102222.75498861,AUTO
573,2020-0035,2020-08-04,2020,8,4.0,CONDUCTOR,MOTO,MASCULINO,40.0,2020-08-04,Martes,0 days,2020-0035,5:30:00,5.0,1.0,AUTOPISTA,-58.45068621,-34.63638927,101156.55025059,99210.16912341,PASAJEROS
574,2020-0036,2020-08-07,2020,8,7.0,PEATON,PEATON,MASCULINO,72.0,2020-08-22,Viernes,15 days,2020-0036,18:40:00,18.0,4.0,AVENIDA,-58.42016954,-34.5877879,103956.90165674,104600.93056775,MOTO
575,2020-0037,2020-08-29,2020,8,29.0,PEATON,PEATON,MASCULINO,38.0,2020-08-29,Sábado,0 days,2020-0037,4:30:00,4.0,5.0,AVENIDA,-58.43850413,-34.65554754,102273.01728657,97084.66236498,AUTO
576,2020-0038,2020-08-30,2020,8,30.0,CONDUCTOR,AUTO,MASCULINO,46.0,2020-08-30,Domingo,0 days,2020-0038,4:00:00,4.0,6.0,AVENIDA,-58.40617526,-34.58345898,105241.05562982,105080.52102657,AUTO
577,2020-0038,2020-08-30,2020,8,30.0,CONDUCTOR,AUTO,MASCULINO,64.0,2020-08-30,Domingo,0 days,2020-0038,4:00:00,4.0,6.0,AVENIDA,-58.40617526,-34.58345898,105241.05562982,105080.52102657,AUTO
578,2020-0039,2020-09-01,2020,9,1.0,PEATON,PEATON,MASCULINO,44.0,2020-09-01,Martes,0 days,,,,,,,,,,
579,2020-0040,2020-09-12,2020,9,12.0,CONDUCTOR,AUTO,MASCULINO,,2020-09-12,Sábado,0 days,2020-0040,3:30:00,3.0,5.0,AVENIDA,-58.38526125,-34.5780581,107160.34141948,105678.38284277,OBJETO FIJO
580,2020-0041,2020-09-28,2020,9,28.0,CONDUCTOR,MOTO,MASCULINO,34.0,2020-09-28,Lunes,0 days,2020-0041,1:45:00,1.0,0.0,AVENIDA,-58.4475047,-34.63491705,101448.28844783,99373.44893645,PASAJEROS
581,2020-0042,2020-09-29,2020,9,29.0,PEATON,PEATON,FEMENINO,53.0,2020-09-29,Martes,0 days,2020-0042,17:10:00,17.0,1.0,AVENIDA,-58.46745752,-34.68192648,99619.02595373,94158.58480023,PASAJEROS
582,2020-0043,2020-09-30,2020,9,30.0,PEATON,PEATON,MASCULINO,64.0,2020-09-30,Miércoles,0 days,2020-0043,17:20:00,17.0,2.0,AVENIDA,-58.37202621,-34.59717942,108372.80843298,103556.18483992,PASAJEROS
583,2020-0044,2020-10-05,2020,10,5.0,CONDUCTOR,AUTO,MASCULINO,43.0,2020-10-05,Lunes,0 days,2020-0044,0:20:00,0.0,0.0,AVENIDA,-58.42779702,-34.62207347,103255.8131565,100797.78656418,AUTO
584,2020-0045,2020-10-19,2020,10,19.0,CONDUCTOR,AUTO,MASCULINO,50.0,2020-10-19,Lunes,0 days,2020-0045,3:00:00,3.0,0.0,GRAL PAZ,-58.46244952,-34.70524971,100077.95205948,91571.23307293,CARGAS
585,2020-0046,2020-10-27,2020,10,27.0,CONDUCTOR,MOTO,MASCULINO,41.0,2020-10-27,Martes,0 days,2020-0046,21:00:00,21.0,1.0,AVENIDA,-58.4844016,-34.60776782,98064.49909649,102385.10228515,MOTO
586,2020-0047,2020-10-27,2020,10,27.0,PEATON,PEATON,MASCULINO,15.0,2020-10-27,Martes,0 days,2020-0047,14:00:00,14.0,1.0,AUTOPISTA,-58.46668375,-34.65174801,99689.80114953,97506.41939342,CARGAS
587,2020-0048,2020-10-29,2020,10,29.0,CONDUCTOR,MOTO,MASCULINO,41.0,2020-10-29,Jueves,0 days,2020-0048,20:20:00,20.0,3.0,AVENIDA,-58.4495878,-34.59322448,101257.8868024,103998.57805569,OBJETO FIJO
588,2020-0049,2020-10-30,2020,10,30.0,PEATON,PEATON,MASCULINO,36.0,2020-10-30,Viernes,0 days,2020-0049,20:00:00,20.0,4.0,AVENIDA,-58.37533517,-34.59276462,108069.68986814,104046.20018024,AUTO
589,2020-0050,2020-11-01,2020,11,1.0,PEATON,PEATON,FEMENINO,28.0,2020-11-01,Domingo,0 days,2020-0050,22:00:00,22.0,6.0,AVENIDA,-58.42525456,-34.57866344,103490.75904616,105613.31878847,MOTO
590,2020-0051,2020-11-05,2020,11,5.0,CONDUCTOR,MOTO,MASCULINO,49.0,2020-11-05,Jueves,0 days,2020-0051,0:40:00,0.0,3.0,AVENIDA,-58.48493828,-34.62981124,98015.81258802,99939.73589695,AUTO
591,2020-0052,2020-11-07,2020,11,7.0,CICLISTA,BICICLETA,MASCULINO,44.0,2020-11-07,Sábado,0 days,2020-0052,6:50:00,6.0,5.0,AVENIDA,-58.40480504,-34.60183884,105365.60153004,103041.51356366,CARGAS
592,2020-0053,2020-11-09,2020,11,9.0,PASAJERO_ACOMPAÑANTE,AUTO,MASCULINO,27.0,2020-11-09,Lunes,0 days,2020-0053,3:30:00,3.0,0.0,AVENIDA,-58.41125934,-34.6541774,104770.59856807,97235.72066953,AUTO
593,2020-0054,2020-11-19,2020,11,19.0,CICLISTA,BICICLETA,MASCULINO,59.0,2020-11-23,Jueves,4 days,2020-0054,9:00:00,9.0,3.0,CALLE,-58.39956546,-34.6297708,105844.27941538,99942.63399522,AUTO
594,2020-0055,2020-11-19,2020,11,19.0,PEATON,PEATON,MASCULINO,91.0,2020-12-11,Jueves,22 days,2020-0055,12:30:00,12.0,3.0,AVENIDA,-58.49005682,-34.5786897,97544.9185102,105610.70316243,CARGAS
595,2020-0056,2020-11-21,2020,11,21.0,CONDUCTOR,MOTO,FEMENINO,34.0,2020-11-21,Sábado,0 days,2020-0056,13:00:00,13.0,5.0,GRAL PAZ,-58.47064556,-34.69843756,99327.01838497,92326.91130631,CARGAS
596,2020-0057,2020-11-23,2020,11,23.0,PEATON,PEATON,MASCULINO,84.0,2020-11-23,Lunes,0 days,2020-0057,7:45:00,7.0,0.0,AVENIDA,-58.4750156,-34.61945902,98925.55646359,101088.30104271,AUTO
597,2020-0058,2020-11-24,2020,11,24.0,PEATON,PEATON,MASCULINO,57.0,2020-11-25,Martes,1 days,2020-0058,16:00:00,16.0,1.0,AVENIDA,-58.48727942,-34.63652467,97801.31825511,99194.93911759,AUTO
598,2020-0059,2020-12-01,2020,12,1.0,PEATON,PEATON,FEMENINO,49.0,2020-12-14,Martes,13 days,2020-0059,6:35:00,6.0,1.0,CALLE,-58.3795169,-34.62794241,107682.84851121,100144.13011242,PASAJEROS
599,2020-0060,2020-12-03,2020,12,3.0,PEATON,PEATON,FEMENINO,69.0,2020-12-03,Jueves,0 days,2020-0060,20:30:00,20.0,3.0,AVENIDA,-58.47750832,-34.65672199,98697.55944704,96954.54248093,MOTO
600,2020-0061,2020-12-03,2020,12,3.0,CONDUCTOR,MOTO,MASCULINO,45.0,2020-12-04,Jueves,1 days,2020-0061,14:40:00,14.0,3.0,AUTOPISTA,-58.44927253,-34.54048625,101287.58627255,109848.96522762,CARGAS
601,2020-0062,2020-12-04,2020,12,4.0,CICLISTA,BICICLETA,MASCULINO,47.0,2020-12-04,Viernes,0 days,2020-0062,17:19:00,17.0,4.0,CALLE,-58.39246272,-34.61253541,106496.9140335,101854.1879121,PASAJEROS
602,2020-0063,2020-12-05,2020,12,5.0,PEATON,PEATON,MASCULINO,38.0,2020-12-05,Sábado,0 days,2020-0063,7:10:00,7.0,5.0,CALLE,-58.52783814,-34.61047001,94080.62190808,102083.62453795,MOTO
603,2020-0063,2020-12-05,2020,12,5.0,PASAJERO_ACOMPAÑANTE,MOTO,MASCULINO,21.0,2020-12-05,Sábado,0 days,2020-0063,7:10:00,7.0,5.0,CALLE,-58.52783814,-34.61047001,94080.62190808,102083.62453795,MOTO
604,2020-0065,2020-12-05,2020,12,5.0,CONDUCTOR,MOTO,MASCULINO,24.0,2020-12-06,Sábado,1 days,2020-0065,16:00:00,16.0,5.0,GRAL PAZ,-58.49332664,-34.54836855,97243.88021302,108974.21974638,AUTO
605,2020-0066,2020-12-07,2020,12,7.0,CONDUCTOR,MOTO,MASCULINO,27.0,2020-12-07,Lunes,0 days,2020-0066,4:30:00,4.0,0.0,AUTOPISTA,-58.50178784,-34.63593897,96471.01552298,99259.49298489,OBJETO FIJO
606,2020-0067,2020-12-11,2020,12,11.0,PEATON,PEATON,MASCULINO,51.0,2020-12-11,Viernes,0 days,2020-0067,22:00:00,22.0,4.0,AVENIDA,-58.41657793,-34.65476216,104283.01090451,97171.08656182,PASAJEROS
607,2020-0068,2020-12-12,2020,12,12.0,CONDUCTOR,MOTO,MASCULINO,71.0,2020-12-20,Sábado,8 days,2020-0068,20:30:00,20.0,5.0,AVENIDA,-58.39731474,-34.58307887,106054.02111991,105122.1967882,AUTO
608,2020-0069,2020-12-15,2020,12,15.0,PASAJERO_ACOMPAÑANTE,MOTO,MASCULINO,25.0,2020-12-15,Martes,0 days,2020-0069,5:20:00,5.0,1.0,AVENIDA,-58.38746381,-34.61790839,106954.95135245,101257.81371683,PASAJEROS
609,2020-0070,2020-12-17,2020,12,17.0,PEATON,PEATON,FEMENINO,81.0,2020-12-22,Jueves,5 days,2020-0070,15:35:00,15.0,3.0,AVENIDA,-58.39189441,-34.59176378,106550.65433457,104158.41702434,PASAJEROS
610,2020-0071,2020-12-17,2020,12,17.0,PEATON,PEATON,MASCULINO,4.0,2020-12-17,Jueves,0 days,2020-0071,23:00:00,23.0,3.0,AVENIDA,-58.46749188,-34.63551751,99615.63172945,99306.93173343,AUTO
611,2020-0072,2020-12-19,2020,12,19.0,CICLISTA,BICICLETA,MASCULINO,42.0,2020-12-19,Sábado,0 days,2020-0072,3:30:00,3.0,5.0,AVENIDA,-58.40280471,-34.62113271,105547.81747951,100901.07129086,AUTO
612,2020-0073,2020-12-20,2020,12,20.0,CONDUCTOR,MOTO,MASCULINO,56.0,2020-12-20,Domingo,0 days,2020-0073,7:40:00,7.0,6.0,AVENIDA,-58.44451316,-34.68475866,101721.59002217,93844.25656649,OBJETO FIJO
613,2020-0074,2020-12-20,2020,12,20.0,CONDUCTOR,AUTO,MASCULINO,39.0,2020-12-20,Domingo,0 days,2020-0074,21:00:00,21.0,6.0,AVENIDA,-58.47110424,-34.62742408,99284.33566289,100204.74520997,AUTO
614,2020-0075,2020-12-23,2020,12,23.0,PEATON,PEATON,MASCULINO,23.0,2020-12-23,Miércoles,0 days,2020-0075,14:00:00,14.0,2.0,AVENIDA,-58.38220928,-34.60373898,107438.10136119,102829.304178,PASAJEROS
615,2020-0076,2020-12-24,2020,12,24.0,CONDUCTOR,AUTO,FEMENINO,78.0,2021-01-17,Jueves,24 days,2020-0076,12:30:00,12.0,3.0,AVENIDA,-58.49794468,-34.61565025,96822.6113343,101510.32578499,PASAJEROS
616,2020-0077,2020-12-25,2020,12,25.0,CONDUCTOR,MOTO,FEMENINO,30.0,2020-12-25,Viernes,0 days,2020-0077,6:40:00,6.0,4.0,AVENIDA,-58.47220945,-34.60111373,99182.71320106,103123.43585183,AUTO
617,2020-0077,2020-12-25,2020,12,25.0,PASAJERO_ACOMPAÑANTE,MOTO,FEMENINO,24.0,2020-12-25,Viernes,0 days,2020-0077,6:40:00,6.0,4.0,AVENIDA,-58.47220945,-34.60111373,99182.71320106,103123.43585183,AUTO
618,2020-0078,2020-12-25,2020,12,25.0,CICLISTA,BICICLETA,MASCULINO,26.0,2020-12-25,Viernes,0 days,2020-0078,5:50:00,5.0,4.0,CALLE,-58.43706741,-34.63217813,102405.37940842,99677.09327308,PASAJEROS
619,2020-0079,2020-12-27,2020,12,27.0,CONDUCTOR,MOTO,MASCULINO,28.0,2020-12-27,Domingo,0 days,2020-0079,4:15:00,4.0,6.0,GRAL PAZ,-58.49332664,-34.54836855,97243.88021302,108974.21974638,OBJETO FIJO
620,2021-0001,2021-01-06,2021,1,6.0,CONDUCTOR,MOTO,MASCULINO,36.0,2021-01-06,Miércoles,0 days,2021-0001,18:00:00,18.0,2.0,AUTOPISTA,-58.37960727,-34.62622851,107674.7178188,100334.26713627,AUTO
621,2021-0002,2021-01-07,2021,1,7.0,CONDUCTOR,MOTO,FEMENINO,47.0,2021-01-07,Jueves,0 days,2021-0002,10:20:00,10.0,3.0,AVENIDA,-58.51061062,-34.64972472,95662.77651946,97729.83483715,CARGAS
622,2021-0003,2021-01-10,2021,1,10.0,CONDUCTOR,MOTO,MASCULINO,27.0,2021-01-10,Domingo,0 days,2021-0003,7:40:00,7.0,6.0,AUTOPISTA,-58.43052224,-34.62941648,103005.63484321,99983.28177809,OBJETO FIJO
623,2021-0004,2021-01-11,2021,1,11.0,PEATON,PEATON,FEMENINO,61.0,2021-01-11,Lunes,0 days,2021-0004,9:12:18,9.0,0.0,AVENIDA,-58.41455544,-34.63866836,104469.26511938,98956.35144845,CARGAS
624,2021-0005,2021-01-11,2021,1,11.0,PEATON,PEATON,MASCULINO,73.0,2021-01-14,Lunes,3 days,2021-0005,21:30:00,21.0,0.0,AVENIDA,-58.46774439,-34.64730145,99592.54465207,97999.69053974,AUTO
625,2021-0006,2021-01-12,2021,1,12.0,PASAJERO_ACOMPAÑANTE,MOTO,FEMENINO,23.0,2021-01-12,Martes,0 days,2021-0006,21:00:00,21.0,1.0,AUTOPISTA,-58.40786274,-34.56726817,105087.20771949,106876.69794004,CARGAS
626,2021-0007,2021-01-18,2021,1,18.0,CONDUCTOR,MOTO,MASCULINO,84.0,2021-01-26,Lunes,8 days,2021-0007,10:00:00,10.0,0.0,AVENIDA,-58.48744301,-34.58622275,97784.94977398,104775.10084109,MOTO
627,2021-0008,2021-01-22,2021,1,22.0,PEATON,PEATON,MASCULINO,28.0,2021-01-22,Viernes,0 days,2021-0008,23:30:00,23.0,4.0,AVENIDA,-58.41657793,-34.65476216,104283.01090451,97171.08656182,PASAJEROS
628,2021-0009,2021-01-23,2021,1,23.0,CONDUCTOR,MOTO,MASCULINO,31.0,2021-01-23,Sábado,0 days,2021-0009,5:30:00,5.0,5.0,AVENIDA,-58.45351111,-34.61134937,100897.78829476,101987.96413026,OBJETO FIJO
629,2021-0010,2021-01-23,2021,1,23.0,CONDUCTOR,MOTO,MASCULINO,28.0,2021-01-23,Sábado,0 days,2021-0010,8:00:00,8.0,5.0,GRAL PAZ,-58.5007381,-34.5497951,96563.66494817,108815.73881056,AUTO
630,2021-0011,2021-01-27,2021,1,27.0,PEATON,PEATON,MASCULINO,21.0,2021-01-27,Miércoles,0 days,2021-0011,1:04:26,1.0,2.0,AVENIDA,-58.39144148,-34.59564871,106591.90146932,103727.42053338,AUTO
631,2021-0012,2021-01-29,2021,1,29.0,PEATON,PEATON,MASCULINO,,2021-01-29,Viernes,0 days,2021-0012,20:07:22,20.0,4.0,AUTOPISTA,-58.48191128,-34.68385968,98294.52407931,93943.96825453,AUTO
632,2021-0013,2021-01-31,2021,1,31.0,CONDUCTOR,MOTO,MASCULINO,41.0,2021-01-31,Domingo,0 days,2021-0013,6:10:00,6.0,6.0,AVENIDA,-58.48727942,-34.63652467,97801.31825511,99194.93911759,OBJETO FIJO
633,2021-0014,2021-02-02,2021,2,2.0,PEATON,PEATON,MASCULINO,28.0,2021-02-18,Martes,16 days,2021-0014,0:50:00,0.0,1.0,AVENIDA,-58.48328708,-34.59779521,98166.49822882,103491.41769625,AUTO
634,2021-0015,2021-02-06,2021,2,6.0,CONDUCTOR,MOTO,MASCULINO,26.0,2021-02-06,Sábado,0 days,2021-0015,3:05:00,3.0,5.0,AVENIDA,-58.49018543,-34.5972499,97533.67858226,103551.7600352,OBJETO FIJO
635,2021-0016,2021-02-14,2021,2,14.0,CONDUCTOR,AUTO,MASCULINO,22.0,2021-02-14,Domingo,0 days,2021-0016,5:50:00,5.0,6.0,AVENIDA,-58.47230127,-34.68482689,99175.17507833,93836.79626465,OBJETO FIJO
636,2021-0017,2021-02-17,2021,2,17.0,CONDUCTOR,MOTO,MASCULINO,33.0,2021-02-17,Miércoles,0 days,2021-0017,4:10:00,4.0,2.0,AVENIDA,-58.38262614,-34.63168269,107397.40269295,99729.43717725,PASAJEROS
637,2021-0018,2021-02-20,2021,2,20.0,PEATON,PEATON,MASCULINO,36.0,2021-03-08,Sábado,16 days,2021-0018,19:00:00,19.0,5.0,CALLE,-58.41047268,-34.60793518,104845.36965581,102365.51025993,AUTO
638,2021-0019,2021-02-21,2021,2,21.0,CONDUCTOR,MOTO,MASCULINO,30.0,2021-02-21,Domingo,0 days,2021-0019,1:20:00,1.0,6.0,AVENIDA,-58.49659234,-34.56353635,96944.69676081,107291.52292157,OBJETO FIJO
639,2021-0020,2021-02-21,2021,2,21.0,PEATON,PEATON,FEMENINO,,2021-02-21,Domingo,0 days,2021-0020,15:00:00,15.0,6.0,CALLE,-58.42462955,-34.60727189,103546.90832431,102439.67271563,CARGAS
640,2021-0021,2021-02-26,2021,2,26.0,CONDUCTOR,MOTO,MASCULINO,39.0,2021-03-04,Viernes,6 days,2021-0021,5:30:00,5.0,4.0,CALLE,-58.41168345,-34.61185625,104734.09567654,101930.58983096,OBJETO FIJO
641,2021-0022,2021-02-28,2021,2,28.0,PASAJERO_ACOMPAÑANTE,PASAJEROS,MASCULINO,68.0,2021-03-06,Domingo,6 days,2021-0022,12:00:00,12.0,6.0,AVENIDA,-58.45157681,-34.55217303,101075.92147827,108552.55000854,
642,2021-0023,2021-03-01,2021,3,1.0,CONDUCTOR,MOTO,MASCULINO,24.0,2021-03-01,Lunes,0 days,,,,,,,,,,
643,2021-0024,2021-03-03,2021,3,3.0,CICLISTA,BICICLETA,MASCULINO,5.0,2021-03-03,Miércoles,0 days,2021-0024,16:30:00,16.0,2.0,AVENIDA,-58.49573651,-34.67006054,97027.10745715,95474.44134863,CARGAS
644,2021-0025,2021-03-11,2021,3,11.0,CONDUCTOR,MOTO,MASCULINO,37.0,2021-03-11,Jueves,0 days,2021-0025,3:45:00,3.0,3.0,GRAL PAZ,-58.48695354,-34.68795245,97832.57143731,93489.83736533,OTRO
645,2021-0026,2021-03-15,2021,3,15.0,CONDUCTOR,MOTO,MASCULINO,36.0,2021-03-15,Lunes,0 days,2021-0026,2:35:00,2.0,0.0,AUTOPISTA,-58.37562539,-34.64449357,108038.11136985,98307.74373426,OBJETO FIJO
646,2021-0027,2021-03-16,2021,3,16.0,CONDUCTOR,MOTO,FEMENINO,19.0,2021-03-16,Martes,0 days,2021-0027,15:30:00,15.0,1.0,GRAL PAZ,-58.49491054,-34.54795581,97098.48468623,109019.96106626,CARGAS
647,2021-0028,2021-03-29,2021,3,29.0,PEATON,PEATON,MASCULINO,,2021-03-29,Lunes,0 days,2021-0028,17:20:00,17.0,0.0,AVENIDA,-58.44147621,-34.64357704,102000.84898999,98412.66166222,PASAJEROS
648,2021-0029,2021-03-31,2021,3,31.0,CONDUCTOR,AUTO,MASCULINO,26.0,2021-04-02,Miércoles,2 days,2021-0029,18:05:00,18.0,2.0,AVENIDA,-58.46899119,-34.63215432,99478.1353047,99680.01615001,AUTO
649,2021-0030,2021-04-03,2021,4,3.0,PEATON,PEATON,MASCULINO,36.0,2021-04-07,Sábado,4 days,2021-0030,18:30:00,18.0,5.0,CALLE,-58.38685612,-34.63455776,107009.29363805,99410.79524854,PASAJEROS
650,2021-0031,2021-04-07,2021,4,7.0,PEATON,PEATON,FEMENINO,68.0,2021-04-11,Miércoles,4 days,2021-0031,10:29:00,10.0,2.0,AVENIDA,-58.38113667,-34.61765323,107535.23922218,101285.66809968,CARGAS
651,2021-0032,2021-04-10,2021,4,10.0,PEATON,PEATON,MASCULINO,60.0,2021-04-29,Sábado,19 days,2021-0032,19:55:00,19.0,5.0,AUTOPISTA,-58.44112678,-34.54538956,102035.21425502,109304.9013353,MOTO
652,2021-0033,2021-04-14,2021,4,14.0,CONDUCTOR,AUTO,MASCULINO,33.0,2021-04-14,Miércoles,0 days,2021-0033,17:50:00,17.0,2.0,AUTOPISTA,-58.41595919,-34.62743346,104341.13684161,100202.74307433,OBJETO FIJO
653,2021-0034,2021-04-19,2021,4,19.0,PASAJERO_ACOMPAÑANTE,MOTO,FEMENINO,26.0,2021-04-19,Lunes,0 days,2021-0034,14:40:00,14.0,0.0,AVENIDA,-58.40184094,-34.64546845,105634.57202683,98201.36000813,CARGAS
654,2021-0035,2021-05-03,2021,5,3.0,CONDUCTOR,MOTO,MASCULINO,24.0,2021-05-03,Lunes,0 days,2021-0035,9:20:00,9.0,0.0,AVENIDA,-58.44642231,-34.65679806,101547.14246919,96946.08308197,CARGAS
655,2021-0036,2021-05-09,2021,5,9.0,CONDUCTOR,MOTO,MASCULINO,36.0,2021-05-09,Domingo,0 days,2021-0036,6:00:00,6.0,6.0,GRAL PAZ,-58.52340614,-34.59798754,94486.28631712,103468.59928582,OBJETO FIJO
656,2021-0037,2021-05-11,2021,5,11.0,PEATON,PEATON,FEMENINO,58.0,2021-05-11,Martes,0 days,2021-0037,7:10:00,7.0,1.0,AVENIDA,-58.46649069,-34.56219075,99707.12636872,107441.30935745,PASAJEROS
657,2021-0038,2021-05-14,2021,5,14.0,CONDUCTOR,MOTO,FEMENINO,44.0,2021-05-14,Viernes,0 days,2021-0038,11:40:00,11.0,4.0,AVENIDA,-58.42653328,-34.57816791,103373.45116327,105668.33246254,CARGAS
658,2021-0039,2021-05-15,2021,5,15.0,CICLISTA,BICICLETA,MASCULINO,86.0,2021-06-05,Sábado,21 days,2021-0039,12:09:00,12.0,5.0,AVENIDA,-58.50407099,-34.65303372,96262.45081883,97363.01985851,AUTO
659,2021-0040,2021-05-20,2021,5,20.0,CONDUCTOR,MOTO,MASCULINO,27.0,2021-05-20,Jueves,0 days,2021-0040,5:50:00,5.0,3.0,GRAL PAZ,-58.46743471,-34.53476874,99620.34936816,110483.29286598,AUTO
